"Order Number",SKU,Price,Quantity,"Discount Percent","Discount Amount",Amount,"Brand ID of SKU"
WP000836,154965,114.0000,1,,114.0000,114.0000,
WP000836,20170301BG,425.0800,1,,425.0800,425.0800,
WP000835,141691,199.0000,1,,199.0000,199.0000,
WP000835,156328,446.0000,4,,"1,784.0000","1,784.0000",
WP000015,156421,600.0000,1,,0.0000,600.0000,
WP000015,PS141001-TAB,0.0000,1,,0.0000,0.0000,
WP000015,141001PS1,180.0000,1,,0.0000,180.0000,
WP000834,141001PS1,180.0000,1,,0.0000,180.0000,
WP000834,PS141001-TAB,0.0000,1,,0.0000,0.0000,
WP000833,141001PS1,180.0000,1,,0.0000,180.0000,
WP000833,PS141001-TAB,0.0000,1,,0.0000,0.0000,
WP000832,PS141001-TAB,0.0000,2,,0.0000,0.0000,
WP000832,141001PS1,180.0000,2,,0.0000,360.0000,
WP000832,141001FS1,180.0000,1,,0.0000,180.0000,
WP000014,141001FS1,180.0000,1,,0.0000,180.0000,
WP000831,141001FS1,180.0000,1,,0.0000,180.0000,
WP000830,141001FS1,180.0000,1,,0.0000,180.0000,
WP000829,141001FS1,180.0000,1,,0.0000,180.0000,
WP000828,141001WTPS,0.0000,1,,0.0000,0.0000,
WP000828,141001WT1,180.0000,1,,0.0000,180.0000,
WP000827,PS141001-TAB,0.0000,2,,0.0000,0.0000,
WP000827,141001PS1,180.0000,2,,0.0000,360.0000,
WP000826,141001PS1,180.0000,3,,0.0000,540.0000,
WP000826,PS141001-TAB,0.0000,3,,0.0000,0.0000,
WP000825,153576PS,0.0000,2,,0.0000,0.0000,
WP000825,153576,144.0000,4,,0.0000,576.0000,
WP000824,141001FS1,180.0000,1,,0.0000,180.0000,
WP000823,141001FS1,180.0000,1,,0.0000,180.0000,
WP000822,141001FS1,180.0000,1,,0.0000,180.0000,
WP000821,PS141001-TAB,0.0000,1,,0.0000,0.0000,
WP000821,141001PS1,180.0000,1,,0.0000,180.0000,
WP000820,141001FS1,180.0000,1,,0.0000,180.0000,
WP000819,141001FS1,180.0000,1,,0.0000,180.0000,
WP000818,PS141001-TAB,0.0000,2,,0.0000,0.0000,
WP000818,141001PS1,180.0000,2,,0.0000,360.0000,
WP000817,141001PS1,180.0000,1,,0.0000,180.0000,
WP000817,141001FS1,180.0000,1,,0.0000,180.0000,
WP000817,PS141001-TAB,0.0000,1,,0.0000,0.0000,
WP000816,151932,199.0000,1,,0.0000,199.0000,
WP000816,141001FS1,180.0000,1,,0.0000,180.0000,
WP000815,141001FS1,180.0000,1,,0.0000,180.0000,
WP000814,141001FS1,180.0000,1,,0.0000,180.0000,
WP000813,PS141001-TAB,0.0000,4,,0.0000,0.0000,
WP000813,141001PS1,180.0000,4,,0.0000,720.0000,
WP000812,152575,273.0000,4,,0.0000,"1,092.0000",
WP000811,152575,273.0000,4,,0.0000,"1,092.0000",
WP000810,152575,273.0000,4,,0.0000,"1,092.0000",
WP000809,PS141001-TAB,0.0000,2,,0.0000,0.0000,
WP000809,141001PS1,180.0000,2,,0.0000,360.0000,
WP000808,PS141001-TAB,0.0000,1,,0.0000,0.0000,
WP000808,141001PS1,180.0000,1,,0.0000,180.0000,
WP000807,141001FS1,180.0000,1,,0.0000,180.0000,
WP000806,PS141001-TAB,0.0000,1,,0.0000,0.0000,
WP000806,141001PS1,180.0000,1,,0.0000,180.0000,
WP000805,141001PS1,180.0000,2,,0.0000,360.0000,
WP000805,PS141001-TAB,0.0000,2,,0.0000,0.0000,
WP000805,PS140309,0.0000,1,,0.0000,0.0000,
WP000805,153554,37.4000,10,,0.0000,374.0000,
WP000805,140309,259.0000,1,,0.0000,259.0000,
WP000804,152365,236.0000,2,,472.0000,472.0000,
WP000804,156209,308.0000,1,,308.0000,308.0000,
WP000804,154249,179.0000,2,,358.0000,358.0000,
WP000804,155066,65.4400,1,,65.4400,65.4400,
WP000804,155542,500.0000,1,,500.0000,500.0000,
WP000804,154965,114.0000,1,,114.0000,114.0000,
WP000804,20170301BG,425.0800,1,,425.0800,425.0800,
WP000804,151917,113.6200,2,,227.2400,227.2400,
WP000803,141001PS1,180.0000,1,,0.0000,180.0000,
WP000803,PS141001-TAB,0.0000,1,,0.0000,0.0000,
WP000802,141001FS1,180.0000,1,,0.0000,180.0000,
WP000801,PS141001-TAB,0.0000,4,,0.0000,0.0000,
WP000801,141001PS1,180.0000,4,,0.0000,720.0000,
WP000800,157320,300.0000,2,,0.0000,600.0000,
WP000800,140503,125.0000,1,,0.0000,125.0000,
WP000799,141001FS1,180.0000,1,,0.0000,180.0000,
WP000798,141001PS1,180.0000,1,,0.0000,180.0000,
WP000798,157082,190.0000,1,,0.0000,190.0000,
WP000797,157320,300.0000,1,,0.0000,300.0000,
WP000796,157208,600.0000,1,,0.0000,600.0000,
WP000795,152576PS,260.0000,1,,0.0000,260.0000,
WP000794,152575,273.0000,4,,0.0000,"1,092.0000",
WP000793,153576PS,0.0000,2,,0.0000,0.0000,
WP000793,153576,144.0000,4,,0.0000,576.0000,
WP000792,153576PS,0.0000,1,,0.0000,0.0000,
WP000792,153576,144.0000,2,,0.0000,288.0000,
WP000791,153576PS,0.0000,3,,0.0000,0.0000,
WP000791,153576,144.0000,6,,0.0000,864.0000,
WP000790,153576,144.0000,2,,0.0000,288.0000,
WP000790,153576PS,0.0000,1,,0.0000,0.0000,
WP000789,153576,144.0000,8,,0.0000,"1,152.0000",
WP000789,153576PS,0.0000,4,,0.0000,0.0000,
WP000788,153576,144.0000,4,,0.0000,576.0000,
WP000788,153576PS,0.0000,2,,0.0000,0.0000,
WP000787,157320,300.0000,1,,0.0000,300.0000,
WP000786,141001FP,180.0000,1,,0.0000,180.0000,
WP000786,141001FPPS,0.0000,1,,0.0000,0.0000,
WP000785,153576PS,0.0000,1,,0.0000,0.0000,
WP000785,153576,144.0000,2,,0.0000,288.0000,
WP000784,153576PS,0.0000,2,,0.0000,0.0000,
WP000784,153576,144.0000,4,,0.0000,576.0000,
WP000783,152576,130.0000,2,,0.0000,260.0000,
WP000782,153576PS,0.0000,1,,0.0000,0.0000,
WP000782,153576,144.0000,2,,0.0000,288.0000,
WP000781,157320,300.0000,1,,0.0000,300.0000,
WP000780,153576,144.0000,1,,0.0000,144.0000,
WP000779,153576PS,0.0000,1,,0.0000,0.0000,
WP000779,153576,144.0000,2,,0.0000,288.0000,
WP000778,152576PS,260.0000,1,,0.0000,260.0000,
WP000777,157208,600.0000,1,,0.0000,600.0000,
WP000776,152733,80.0000,5,,0.0000,400.0000,
WP000775,157320,300.0000,1,,0.0000,300.0000,
WP000774,152365,236.0000,5,,"1,180.0000","1,180.0000",
WP000774,153089,162.7500,1,,162.7500,162.7500,
WP000774,156328,446.0000,1,,446.0000,446.0000,
WP000774,151929,134.0000,1,,134.0000,134.0000,
WP000774,152363,78.0000,1,,78.0000,78.0000,
WP000773,153576PS,0.0000,7,,0.0000,0.0000,
WP000773,153576,144.0000,14,,0.0000,"2,016.0000",
WP000772,152733,80.0000,6,,0.0000,480.0000,
WP000771,153576PS,0.0000,1,,0.0000,0.0000,
WP000771,153576,144.0000,2,,0.0000,288.0000,
WP000770,157320,300.0000,1,,0.0000,300.0000,
WP000769,141691,199.0000,1,,0.0000,199.0000,
WP000769,107946,21.0000,1,,0.0000,21.0000,
WP000769,153554,30.0000,2,,0.0000,60.0000,
WP000769,156168,65.0000,3,,0.0000,195.0000,
WP000769,152228,17.0000,1,,0.0000,17.0000,
WP000768,153576,144.0000,4,,0.0000,576.0000,
WP000768,153576PS,0.0000,2,,0.0000,0.0000,
WP000767,157208,600.0000,3,,0.0000,"1,800.0000",
WP000766,153576PS,0.0000,5,,0.0000,0.0000,
WP000766,153576,144.0000,10,,0.0000,"1,440.0000",
WP000765,152576PS,260.0000,1,,0.0000,260.0000,
WP000764,152576,130.0000,3,,0.0000,390.0000,
WP000763,141001PS,0.0000,26,,0.0000,0.0000,
WP000763,141001AD,540.0000,26,,0.0000,"14,040.0000",
WP000762,153576PS,0.0000,1,,0.0000,0.0000,
WP000762,153576,144.0000,2,,0.0000,288.0000,
WP000761,157320,300.0000,1,,0.0000,300.0000,
WP000760,153576,144.0000,2,,0.0000,288.0000,
WP000760,153576PS,0.0000,1,,0.0000,0.0000,
WP000759,151917,113.6200,2,,227.2400,227.2400,
WP000759,141691,199.0000,2,,398.0000,398.0000,
WP000759,156217,155.0000,1,,155.0000,155.0000,
WP000759,20170304BG,526.5000,1,,526.5000,526.5000,
WP000759,153271,500.0000,1,,500.0000,500.0000,
WP000759,154249,179.0000,1,,179.0000,179.0000,
WP000758,153576,144.0000,6,,0.0000,864.0000,
WP000758,153576PS,0.0000,3,,0.0000,0.0000,
WP000757,152576PS,260.0000,1,,0.0000,260.0000,
WP000756,153576PS,0.0000,1,,0.0000,0.0000,
WP000756,153576,144.0000,3,,0.0000,432.0000,
WP000755,153576,144.0000,4,,0.0000,576.0000,
WP000755,153576PS,0.0000,2,,0.0000,0.0000,
WP000754,140504BX,"1,240.0000",1,,0.0000,"1,240.0000",
WP000753,140504BX,"1,240.0000",1,,0.0000,"1,240.0000",
WP000752,153576,144.0000,4,,0.0000,576.0000,
WP000752,153576PS,0.0000,2,,0.0000,0.0000,
WP000751,152576,130.0000,4,,0.0000,520.0000,
WP000750,141001,180.0000,1,,0.0000,180.0000,
WP000749,153576,144.0000,2,,0.0000,288.0000,
WP000749,153576PS,0.0000,1,,0.0000,0.0000,
WP000748,154606,60.0000,1,,0.0000,60.0000,
WP000748,154408,160.0000,1,,0.0000,160.0000,
WP000747,154410,299.0000,1,,0.0000,299.0000,
WP000747,141549,599.0000,1,,0.0000,599.0000,
WP000746,157320,300.0000,1,,0.0000,300.0000,
WP000745,153576PS,0.0000,2,,0.0000,0.0000,
WP000745,153576,144.0000,4,,0.0000,576.0000,
WP000744,157208,600.0000,1,,0.0000,600.0000,
WP000743,157208,600.0000,1,,0.0000,600.0000,
WP000743,157320,300.0000,1,,0.0000,300.0000,
WP000742,157320,300.0000,1,,0.0000,300.0000,
WP000742,157208,600.0000,1,,0.0000,600.0000,
WP000741,157208,600.0000,1,,0.0000,600.0000,
WP000740,157208,600.0000,1,,0.0000,600.0000,
WP000739,157208,600.0000,1,,0.0000,600.0000,
WP000738,157320,300.0000,1,,0.0000,300.0000,
WP000737,156397,29.0000,3,,0.0000,87.0000,
WP000736,156397,29.0000,3,,0.0000,87.0000,
WP000735,157208,600.0000,1,,0.0000,600.0000,
WP000734,157320,300.0000,1,,0.0000,300.0000,
WP000733,157320,300.0000,1,,0.0000,300.0000,
WP000732,157320,300.0000,1,,0.0000,300.0000,
WP000731,141001,180.0000,1,,0.0000,180.0000,
WP000731,157320,300.0000,1,,0.0000,300.0000,
WP000730,156421,600.0000,3,,0.0000,"1,800.0000",
WP000729,157208,600.0000,1,,0.0000,600.0000,
WP000729,154965,114.0000,1,,0.0000,114.0000,
WP000728,153576,144.0000,4,,0.0000,576.0000,
WP000727,152575,273.0000,1,,0.0000,273.0000,
WP000726,155823,761.2000,1,,0.0000,761.2000,
WP000725,155823,761.2000,1,,0.0000,761.2000,
WP000724,155823,761.2000,1,,0.0000,761.2000,
WP000723,153576,144.0000,8,,0.0000,"1,152.0000",
WP000722,153576,144.0000,4,,0.0000,576.0000,
WP000721,157320,300.0000,1,,0.0000,300.0000,
WP000720,157320,300.0000,8,0.0000,0.0000,"2,400.0000",
WP000720,157320PS,0.0000,1,0.0000,0.0000,0.0000,
WP000719,153576,144.0000,4,,0.0000,576.0000,
WP000718,157208,600.0000,1,,0.0000,600.0000,
WP000717,157208,600.0000,1,,0.0000,600.0000,
WP000716,153576,144.0000,6,,0.0000,864.0000,
WP000715,140640FD,0.0000,1,,0.0000,0.0000,
WP000715,154915FD,0.0000,30,,0.0000,0.0000,
WP000715,PS140640,0.0000,1,,0.0000,0.0000,
WP000715,154915-140640-156421-PS140640,990.0000,1,,0.0000,990.0000,
WP000714,152576PS,260.0000,1,,0.0000,260.0000,
WP000713,157320,300.0000,1,,0.0000,300.0000,
WP000712,153576,144.0000,12,,0.0000,"1,728.0000",
WP000711,157082,190.0000,1,,0.0000,190.0000,
WP000711,105803,97.2400,2,,0.0000,194.4800,
WP000711,153261,80.0000,2,,0.0000,160.0000,
WP000711,152668,126.0000,1,,0.0000,126.0000,
WP000711,151920,100.0000,3,,0.0000,300.0000,
WP000711,105803,97.2400,1,,0.0000,97.2400,
WP000711,152657,132.5000,1,,0.0000,132.5000,
WP000710,153576,144.0000,10,,0.0000,"1,440.0000",
WP000709,157320,300.0000,1,,0.0000,300.0000,
WP000708,157320,300.0000,1,,0.0000,300.0000,
WP000707,157320,300.0000,1,,0.0000,300.0000,
WP000706,153576,144.0000,4,,0.0000,576.0000,
WP000705,153576,144.0000,2,,0.0000,288.0000,
WP000704,157320,300.0000,1,,0.0000,300.0000,
WP000703,157320,300.0000,1,,0.0000,300.0000,
WP000702,157320,300.0000,1,,0.0000,300.0000,
WP000701,141001,180.0000,1,,0.0000,180.0000,
WP000701,140521,354.9000,1,,0.0000,354.9000,
WP000700,153576PS,0.0000,3,,0.0000,0.0000,
WP000700,153576,144.0000,6,,0.0000,864.0000,
WP000699,157320,300.0000,1,,0.0000,300.0000,
WP000698,157320,300.0000,1,,0.0000,300.0000,
WP000697,152575,273.0000,1,,0.0000,273.0000,
WP000696,152575,273.0000,4,,0.0000,"1,092.0000",
WP000695,152575,273.0000,1,,0.0000,273.0000,
WP000694,156421BX,"1,200.0000",1,,0.0000,"1,200.0000",
WP000694,141743,275.0000,2,,0.0000,550.0000,
WP000693,152575,273.0000,1,,0.0000,273.0000,
WP000692,153576PS,0.0000,4,,0.0000,0.0000,
WP000692,153576,144.0000,8,,0.0000,"1,152.0000",
WP000691,PS2016HYTB,0.0000,1,,0.0000,0.0000,
WP000691,156217,155.0000,19,,0.0000,"2,945.0000",
WP000690,155823,761.2000,1,,0.0000,761.2000,
WP000689,153576PS,0.0000,1,,0.0000,0.0000,
WP000689,153576,144.0000,2,,0.0000,288.0000,
WP000688,157320,300.0000,1,,0.0000,300.0000,
WP000687,153576,144.0000,1,,0.0000,144.0000,
WP000686,157320,300.0000,1,,0.0000,300.0000,
WP000685,153576,144.0000,2,,0.0000,288.0000,
WP000685,153576PS,0.0000,1,,0.0000,0.0000,
WP000684,153576PS,0.0000,1,,0.0000,0.0000,
WP000684,153576,144.0000,2,,0.0000,288.0000,
WP000683,153576PS,0.0000,1,,0.0000,0.0000,
WP000683,153576,144.0000,2,,0.0000,288.0000,
WP000682,153576PS,0.0000,1,,0.0000,0.0000,
WP000682,153576,144.0000,2,,0.0000,288.0000,
WP000681,157320,300.0000,1,,0.0000,300.0000,
WP000680,153576,144.0000,6,,0.0000,864.0000,
WP000680,153576PS,0.0000,3,,0.0000,0.0000,
WP000679,153576,144.0000,10,,0.0000,"1,440.0000",
WP000679,153576PS,0.0000,5,,0.0000,0.0000,
WP000678,157208,600.0000,1,,0.0000,600.0000,
WP000677,157320,300.0000,1,,0.0000,300.0000,
WP000676,157208,600.0000,1,,0.0000,600.0000,
WP000675,152576PS,260.0000,1,,0.0000,260.0000,
WP000674,153576PS,0.0000,12,,0.0000,0.0000,
WP000674,153576,144.0000,24,,0.0000,"3,456.0000",
WP000673,152576,130.0000,1,,0.0000,130.0000,
WP000673,152574,130.0000,1,,0.0000,130.0000,
WP000672,154915-140640-156421-PS140640,990.0000,1,,0.0000,990.0000,
WP000672,140640FD,0.0000,1,,0.0000,0.0000,
WP000672,PS140640,0.0000,1,,0.0000,0.0000,
WP000672,154915FD,0.0000,30,,0.0000,0.0000,
WP000672,156421FD,0.0000,8,,0.0000,0.0000,
WP000671,153576,144.0000,1,,0.0000,144.0000,
WP000670,120485,60.7500,1,,0.0000,60.7500,
WP000670,157320,300.0000,1,,0.0000,300.0000,
WP000669,157320,300.0000,1,,0.0000,300.0000,
WP000668,152575,273.0000,1,,0.0000,273.0000,
WP000667,153576PS,0.0000,3,,0.0000,0.0000,
WP000667,153576,144.0000,6,,0.0000,864.0000,
WP000667,156328,446.0000,1,,0.0000,446.0000,
WP000666,155823PS,0.0000,1,,0.0000,0.0000,
WP000666,155823,761.2000,1,,0.0000,761.2000,
WP000665,PS140640,0.0000,1,,0.0000,0.0000,
WP000665,154915-140640-156421-PS140640,990.0000,1,,0.0000,990.0000,
WP000665,156421,600.0000,3,,0.0000,"1,800.0000",
WP000665,154915FD,0.0000,30,,0.0000,0.0000,
WP000665,156421FD,0.0000,8,,0.0000,0.0000,
WP000665,156420,600.0000,2,,0.0000,"1,200.0000",
WP000665,PS140652,0.0000,3,,0.0000,0.0000,
WP000665,140640FD,0.0000,1,,0.0000,0.0000,
WP000664,157320,300.0000,1,,0.0000,300.0000,
WP000663,153576,144.0000,6,,0.0000,864.0000,
WP000663,140521,354.9000,1,,0.0000,354.9000,
WP000663,153576PS,0.0000,3,,0.0000,0.0000,
WP000662,153576PS,0.0000,2,,0.0000,0.0000,
WP000662,153576,144.0000,4,,0.0000,576.0000,
WP000661,153576PS,0.0000,1,,0.0000,0.0000,
WP000661,153576,144.0000,2,,0.0000,288.0000,
WP000660,153576PS,0.0000,1,,0.0000,0.0000,
WP000660,153576,144.0000,2,,0.0000,288.0000,
WP000659,155823,761.2000,1,,0.0000,761.2000,
WP000658,155823PS,0.0000,1,,0.0000,0.0000,
WP000658,155823,761.2000,1,,0.0000,761.2000,
WP000657,153576PS,0.0000,2,,0.0000,0.0000,
WP000657,153576,144.0000,4,,0.0000,576.0000,
WP000656,155909,300.0000,4,,0.0000,"1,200.0000",
WP000656,156217,155.0000,49,,0.0000,"7,595.0000",
WP000656,PS2016HYTB,0.0000,1,,0.0000,0.0000,
WP000656,155542,500.0000,1,,0.0000,500.0000,
WP000656,155909,300.0000,1,,0.0000,300.0000,
WP000656,155542,500.0000,4,,0.0000,"2,000.0000",
WP000656,156217,155.0000,1,,0.0000,155.0000,
WP000655,153576PS,0.0000,1,,0.0000,0.0000,
WP000655,153576,144.0000,2,,0.0000,288.0000,
WP000654,153576PS,0.0000,1,,0.0000,0.0000,
WP000654,153576,144.0000,2,,0.0000,288.0000,
WP000653,152733,80.0000,1,,0.0000,80.0000,
WP000652,153576,144.0000,2,,0.0000,288.0000,
WP000652,153576PS,0.0000,1,,0.0000,0.0000,
WP000651,153576PS,0.0000,1,,0.0000,0.0000,
WP000651,153576,144.0000,2,,0.0000,288.0000,
WP000650,152576PS,260.0000,5,,0.0000,"1,300.0000",
WP000649,154915-140640-156421-PS140640,990.0000,1,,0.0000,990.0000,
WP000649,140640FD,0.0000,1,,0.0000,0.0000,
WP000649,PS140640,0.0000,1,,0.0000,0.0000,
WP000649,154915FD,0.0000,30,,0.0000,0.0000,
WP000649,156421FD,0.0000,8,,0.0000,0.0000,
WP000648,156168,60.0000,3,,0.0000,180.0000,
WP000647,157208,600.0000,1,,0.0000,600.0000,
WP000646,154915FD,0.0000,30,,0.0000,0.0000,
WP000646,156421FD,0.0000,8,,0.0000,0.0000,
WP000646,154915-140640-156421-PS140640,990.0000,1,,0.0000,990.0000,
WP000646,140640FD,0.0000,1,,0.0000,0.0000,
WP000646,PS140640,0.0000,1,,0.0000,0.0000,
WP000645,157082,190.0000,2,,0.0000,380.0000,
WP000645,153261,80.0000,1,,0.0000,80.0000,
WP000645,141001,180.0000,2,,0.0000,360.0000,
WP000645,104844,27.0000,1,,0.0000,27.0000,
WP000645,156168,60.0000,1,,0.0000,60.0000,
WP000645,156065,50.0000,1,,0.0000,50.0000,
WP000644,153576,144.0000,2,,0.0000,288.0000,
WP000644,153576PS,0.0000,1,,0.0000,0.0000,
WP000643,153576,144.0000,2,,0.0000,288.0000,
WP000643,153576PS,0.0000,1,,0.0000,0.0000,
WP000642,152574PS,520.0000,1,,0.0000,520.0000,
WP000641,153576,144.0000,2,,0.0000,288.0000,
WP000641,153576PS,0.0000,1,,0.0000,0.0000,
WP000640,153576,144.0000,2,,0.0000,288.0000,
WP000640,153576PS,0.0000,1,,0.0000,0.0000,
WP000639,152576,130.0000,1,,0.0000,130.0000,
WP000638,153576PS,0.0000,1,,0.0000,0.0000,
WP000638,153576,144.0000,2,,0.0000,288.0000,
WP000637,153576PS,0.0000,1,,0.0000,0.0000,
WP000637,153576,144.0000,2,,0.0000,288.0000,
WP000636,153576PS,0.0000,5,,0.0000,0.0000,
WP000636,153576,144.0000,10,,0.0000,"1,440.0000",
WP000635,153576,144.0000,12,,0.0000,"1,728.0000",
WP000635,153576PS,0.0000,6,,0.0000,0.0000,
WP000634,153576,144.0000,10,,0.0000,"1,440.0000",
WP000634,153576PS,0.0000,5,,0.0000,0.0000,
WP000633,153576,144.0000,10,,0.0000,"1,440.0000",
WP000633,153576PS,0.0000,5,,0.0000,0.0000,
WP000632,141743,275.0000,1,,0.0000,275.0000,
WP000632,140309,203.0000,1,,0.0000,203.0000,
WP000631,153576,144.0000,5,,0.0000,720.0000,
WP000631,153576PS,0.0000,2,,0.0000,0.0000,
WP000630,153576,144.0000,2,,0.0000,288.0000,
WP000630,153576PS,0.0000,1,,0.0000,0.0000,
WP000629,152576,130.0000,1,,0.0000,130.0000,
WP000629,140310,385.0000,1,,0.0000,385.0000,
WP000629,152574,130.0000,1,,0.0000,130.0000,
WP000628,153576PS,0.0000,2,,0.0000,0.0000,
WP000628,153576,144.0000,4,,0.0000,576.0000,
WP000627,153576,144.0000,14,,0.0000,"2,016.0000",
WP000627,153576PS,0.0000,7,,0.0000,0.0000,
WP000626,156810,58.5400,1,,0.0000,58.5400,
WP000626,141001,180.0000,1,,0.0000,180.0000,
WP000626,151923,207.0000,1,,0.0000,207.0000,
WP000626,140521,354.9000,1,,0.0000,354.9000,
WP000625,156719,595.0000,1,,0.0000,595.0000,
WP000625,154412,349.0000,1,,0.0000,349.0000,
WP000625,154393,169.0000,1,,0.0000,169.0000,
WP000625,154507,230.0000,1,,0.0000,230.0000,
WP000625,154394,335.0000,1,,0.0000,335.0000,
WP000624,153576PS,0.0000,5,,0.0000,0.0000,
WP000624,153576,144.0000,10,,0.0000,"1,440.0000",
WP000623,153576PS,0.0000,1,,0.0000,0.0000,
WP000623,153576,144.0000,2,,0.0000,288.0000,
WP000622,153576,144.0000,4,,0.0000,576.0000,
WP000622,153576PS,0.0000,2,,0.0000,0.0000,
WP000621,153576,144.0000,6,,0.0000,864.0000,
WP000621,153576PS,0.0000,3,,0.0000,0.0000,
WP000620,156667,15.0000,3,,0.0000,45.0000,
WP000620,141691PS,0.0000,3,,0.0000,0.0000,
WP000620,152576PS,260.0000,3,,0.0000,780.0000,
WP000620,153261PS,0.0000,3,,0.0000,0.0000,
WP000619,157208,600.0000,1,,0.0000,600.0000,
WP000618,153576PS,0.0000,1,,0.0000,0.0000,
WP000618,153576,144.0000,2,,0.0000,288.0000,
WP000617,152575,273.0000,1,,0.0000,273.0000,
WP000616,153576,144.0000,4,,0.0000,576.0000,
WP000616,153576PS,0.0000,2,,0.0000,0.0000,
WP000616,156397,29.0000,1,,0.0000,29.0000,
WP000615,157320,300.0000,1,,0.0000,300.0000,
WP000614,153576,144.0000,4,,0.0000,576.0000,
WP000614,153576PS,0.0000,2,,0.0000,0.0000,
WP000613,152574,130.0000,4,,0.0000,520.0000,
WP000612,152576PS,260.0000,1,,0.0000,260.0000,
WP000611,157082,190.0000,1,,0.0000,190.0000,
WP000610,157082,190.0000,1,,0.0000,190.0000,
WP000609,154606,60.0000,1,,0.0000,60.0000,
WP000609,141720,52.5000,1,,0.0000,52.5000,
WP000609,155673,105.0000,1,,0.0000,105.0000,
WP000608,153261,80.0000,1,,0.0000,80.0000,
WP000608,141001,180.0000,1,,0.0000,180.0000,
WP000607,153261,80.0000,1,,0.0000,80.0000,
WP000607,141001,180.0000,1,,0.0000,180.0000,
WP000606,141001,180.0000,2,,0.0000,360.0000,
WP000606,155959,43.5000,1,,0.0000,43.5000,
WP000606,153261,80.0000,1,,0.0000,80.0000,
WP000606,154606,60.0000,1,,0.0000,60.0000,
WP000606,104844,27.0000,1,,0.0000,27.0000,
WP000605,153576,144.0000,1,,0.0000,144.0000,
WP000604,157320,300.0000,8,0.0000,0.0000,"2,400.0000",
WP000604,157320PS,0.0000,1,0.0000,0.0000,0.0000,
WP000603,154682,35.0000,1,,0.0000,35.0000,
WP000602,152576PS,260.0000,1,,0.0000,260.0000,
WP000601,153576PS,0.0000,10,,0.0000,0.0000,
WP000601,153576,144.0000,20,,0.0000,"2,880.0000",
WP000600,153576,144.0000,12,,0.0000,"1,728.0000",
WP000600,153576PS,0.0000,6,,0.0000,0.0000,
WP000599,152575,273.0000,4,,0.0000,"1,092.0000",
WP000598,152575,273.0000,3,,0.0000,819.0000,
WP000597,152574,130.0000,2,,0.0000,260.0000,
WP000597,152575,273.0000,1,,0.0000,273.0000,
WP000596,153576,144.0000,2,,0.0000,288.0000,
WP000596,153576PS,0.0000,1,,0.0000,0.0000,
WP000595,153576,144.0000,2,,0.0000,288.0000,
WP000595,153576PS,0.0000,1,,0.0000,0.0000,
WP000594,152576,130.0000,1,,0.0000,130.0000,
WP000593,153576PS,0.0000,1,,0.0000,0.0000,
WP000593,153576,144.0000,2,,0.0000,288.0000,
WP000592,153576PS,0.0000,2,,0.0000,0.0000,
WP000592,153576,144.0000,4,,0.0000,576.0000,
WP000591,153576,144.0000,10,,0.0000,"1,440.0000",
WP000591,153576PS,0.0000,5,,0.0000,0.0000,
WP000590,153576,144.0000,4,,0.0000,576.0000,
WP000590,153576PS,0.0000,2,,0.0000,0.0000,
WP000589,152575,273.0000,1,,0.0000,273.0000,
WP000588,152574PS,520.0000,1,,0.0000,520.0000,
WP000587,157208,600.0000,2,,0.0000,"1,200.0000",
WP000586,152576,130.0000,1,,0.0000,130.0000,
WP000586,152574,130.0000,1,,0.0000,130.0000,
WP000585,152574PS,520.0000,1,,0.0000,520.0000,
WP000584,153576,144.0000,2,,0.0000,288.0000,
WP000584,153576PS,0.0000,1,,0.0000,0.0000,
WP000583,153576,144.0000,4,,0.0000,576.0000,
WP000583,153576PS,0.0000,2,,0.0000,0.0000,
WP000582,153576PS,0.0000,2,,0.0000,0.0000,
WP000582,153576,144.0000,4,,0.0000,576.0000,
WP000581,152574PS,520.0000,1,,0.0000,520.0000,
WP000580,157208,600.0000,1,,0.0000,600.0000,
WP000579,152576PS,260.0000,1,,0.0000,260.0000,
WP000578,157208,600.0000,1,,0.0000,600.0000,
WP000577,152576PS,260.0000,1,,0.0000,260.0000,
WP000576,152576PS,260.0000,1,,0.0000,260.0000,
WP000575,153576PS,0.0000,7,,0.0000,0.0000,
WP000575,153576,144.0000,14,,0.0000,"2,016.0000",
WP000574,157320,300.0000,1,,0.0000,300.0000,
WP000573,153576,144.0000,4,,0.0000,576.0000,
WP000573,153576PS,0.0000,2,,0.0000,0.0000,
WP000572,152576PS,260.0000,1,,0.0000,260.0000,
WP000571,20170503MD,550.0000,1,,0.0000,550.0000,
WP000570,20170504MD,850.0000,1,,0.0000,850.0000,
WP000569,151932,199.0000,1,,0.0000,199.0000,
WP000569,156168,60.0000,3,,0.0000,180.0000,
WP000568,20170503MD,550.0000,1,,0.0000,550.0000,
WP000567,20170502MD,750.0000,1,,0.0000,750.0000,
WP000566,152574PS,520.0000,1,,0.0000,520.0000,
WP000565,157320,300.0000,1,,0.0000,300.0000,
WP000564,20170503MD,550.0000,1,,0.0000,550.0000,
WP000563,20170503MD,550.0000,1,,0.0000,550.0000,
WP000562,20170503MD,550.0000,1,,0.0000,550.0000,
WP000561,20170503MD,550.0000,1,,0.0000,550.0000,
WP000560,20170501MD,500.0000,1,,0.0000,500.0000,
WP000559,20170502MD,750.0000,1,,0.0000,750.0000,
WP000558,20170502MD,750.0000,1,,0.0000,750.0000,
